loss,accuracy,val_loss,val_accuracy,lr
0.7601438760757446,0.7050671577453613,2.6299421787261963,0.13963572680950165,1e-04
0.5314686298370361,0.813339114189148,3.0435450077056885,0.13963572680950165,1e-04
0.4845961332321167,0.8274144530296326,1.2408404350280762,0.4232437014579773,1e-04
0.4349149763584137,0.8508012294769287,1.2333755493164062,0.47614917159080505,1e-04
0.4432503879070282,0.8456041812896729,10.394280433654785,0.3443191647529602,1e-04
0.42788252234458923,0.8473365306854248,8.652615547180176,0.3443191647529602,1e-04
0.3721434772014618,0.876569926738739,8.908110618591309,0.3503902852535248,1e-04
0.34063825011253357,0.8830662369728088,4.835172176361084,0.45967042446136475,1e-04
0.31908631324768066,0.8902122378349304,0.5906240940093994,0.7814397215843201,1e-04
0.2815183103084564,0.9090515375137329,0.773073673248291,0.718126654624939,1e-04
0.27976754307746887,0.906453013420105,2.572868585586548,0.4700780510902405,1e-04
0.2701180875301361,0.9125162363052368,4.498409271240234,0.5385949611663818,1e-04
0.24744746088981628,0.9168471097946167,2.825878143310547,0.40242844820022583,1e-04
0.21885743737220764,0.9246426820755005,0.9258856177330017,0.6530789136886597,1e-04
0.14531736075878143,0.9566912055015564,0.8045224547386169,0.7545533180236816,3.1622774e-05
0.12133623659610748,0.9618882536888123,0.7015485167503357,0.7788378000259399,3.1622774e-05
0.10968717187643051,0.9655694961547852,0.9773170351982117,0.7762358784675598,3.1622774e-05
0.10650806874036789,0.9644867777824402,0.7842925786972046,0.7840416431427002,3.1622774e-05
0.08982618153095245,0.971849262714386,0.923924446105957,0.7736340165138245,3.1622774e-05
0.10308264940977097,0.9688176512718201,1.2488336563110352,0.7814397215843201,3.1622774e-05
0.09591565281152725,0.9666522145271301,0.7186236381530762,0.8317432999610901,3.1622774e-05
0.08370991051197052,0.970550000667572,0.7066436409950256,0.8222029209136963,3.1622774e-05
0.06804283708333969,0.9792118072509766,1.0506577491760254,0.7588898539543152,3.1622774e-05
0.06222185865044594,0.9811607003211975,1.701847791671753,0.667823076248169,3.1622774e-05
0.054073505103588104,0.9857081174850464,0.6277137994766235,0.8248048424720764,3.1622774e-05
0.053739264607429504,0.9813772439956665,0.7382779717445374,0.8369470834732056,3.1622774e-05
0.03369447588920593,0.9893893599510193,1.0975043773651123,0.7961838841438293,3.1622774e-05
0.0424957200884819,0.9859246611595154,0.7865200638771057,0.8352124691009521,3.1622774e-05
0.03338170424103737,0.9902555346488953,0.8391953110694885,0.8031222820281982,3.1622774e-05
0.037270452827215195,0.9878735542297363,1.0266790390014648,0.8057242035865784,3.1622774e-05
0.03216121718287468,0.9893893599510193,1.5409635305404663,0.7294015884399414,3.1622774e-05
0.019668329507112503,0.9924209713935852,1.3160713911056519,0.7658282518386841,9.999999e-06
0.011990951374173164,0.9978345632553101,0.925180971622467,0.8248048424720764,9.999999e-06
0.015028879977762699,0.9961022138595581,1.0912126302719116,0.8005203604698181,9.999999e-06
0.01086227037012577,0.9971849322319031,0.8378621935844421,0.8360797762870789,9.999999e-06
0.009203092195093632,0.998484194278717,0.8543072938919067,0.8360797762870789,9.999999e-06
0.009264156222343445,0.998267650604248,1.0410233736038208,0.8178664445877075,3.1622774e-06
0.009109928272664547,0.9974014759063721,1.0453722476959229,0.8178664445877075,3.1622774e-06
0.00697577279061079,0.998917281627655,0.9587506055831909,0.8222029209136963,3.1622774e-06
0.008215932175517082,0.998267650604248,0.9390559196472168,0.8152645230293274,3.1622774e-06
0.009086485020816326,0.998051106929779,0.9228834509849548,0.8395490050315857,3.1622774e-06
0.008467295207083225,0.998700737953186,1.566187858581543,0.7736340165138245,3.1622774e-06
0.009032483212649822,0.998051106929779,1.100768804550171,0.8256721496582031,3.1622774e-06
0.006704926956444979,0.999350368976593,1.3205513954162598,0.7961838841438293,3.1622774e-06
0.0076585812494158745,0.998700737953186,1.08119797706604,0.8196010589599609,3.1622774e-06
0.007096042390912771,0.998267650604248,1.156646966934204,0.8161318302154541,3.1622774e-06
0.006633668672293425,0.998917281627655,1.0943766832351685,0.8204683661460876,9.999999e-07
0.006946974899619818,0.998267650604248,1.1427963972091675,0.8152645230293274,9.999999e-07
0.006719853729009628,0.9978345632553101,1.1842445135116577,0.803989589214325,9.999999e-07
0.0059989881701767445,0.998917281627655,1.1415151357650757,0.8117952942848206,9.999999e-07
0.006785065867006779,0.998484194278717,1.1419514417648315,0.8117952942848206,9.999999e-07
0.007764516398310661,0.998484194278717,1.0996631383895874,0.8187337517738342,3.1622773e-07
0.005723125766962767,0.998917281627655,1.114819049835205,0.8074588179588318,3.1622773e-07
0.006577902007848024,0.998917281627655,1.0681607723236084,0.8239375352859497,3.1622773e-07
0.007202130276709795,0.998484194278717,1.0513224601745605,0.823070228099823,3.1622773e-07
0.005775086581707001,0.999133825302124,1.0838370323181152,0.8143972158432007,3.1622773e-07
0.007704886607825756,0.998267650604248,1.0879456996917725,0.8152645230293274,1e-07
0.006111334078013897,0.998700737953186,1.1199852228164673,0.8256721496582031,1e-07
0.007200273219496012,0.998051106929779,1.0866121053695679,0.8161318302154541,1e-07
0.006946998182684183,0.998700737953186,1.1038804054260254,0.8213356733322144,1e-07
0.006540509406477213,0.998917281627655,1.1071343421936035,0.8187337517738342,1e-07
