loss,accuracy,val_loss,val_accuracy,lr
0.4879341125488281,0.8321784138679504,0.8062611222267151,0.6348655819892883,1e-04
0.1753530651330948,0.9475963711738586,0.7005139589309692,0.7597571611404419,1e-04
0.11466248333454132,0.9616717100143433,0.7988280653953552,0.7588898539543152,1e-04
0.0721292719244957,0.9772628545761108,0.770902156829834,0.82914137840271,1e-04
0.042593248188495636,0.9872239232063293,0.9012423753738403,0.7944492697715759,1e-04
0.031550221145153046,0.9898224472999573,1.0078500509262085,0.8031222820281982,1e-04
0.029090745374560356,0.9902555346488953,0.620843768119812,0.8629661798477173,1e-04
0.05913500487804413,0.9802945256233215,0.920261800289154,0.8161318302154541,1e-04
0.053144440054893494,0.9822434186935425,0.6653600335121155,0.838681697845459,1e-04
0.02382136695086956,0.9917713403701782,1.0439176559448242,0.8178664445877075,1e-04
0.02212740108370781,0.9939367771148682,0.8151065111160278,0.8360797762870789,1e-04
0.026230014860630035,0.9926375150680542,0.7505887746810913,0.8725064992904663,1e-04
0.02297610230743885,0.9915547966957092,0.8562341928482056,0.8256721496582031,1e-04
0.06715240329504013,0.9779125452041626,2.7576982975006104,0.6157848834991455,1e-04
0.04186362400650978,0.9859246611595154,0.8675931692123413,0.8378143906593323,1e-04
0.023762043565511703,0.9917713403701782,1.2325223684310913,0.8169991374015808,1e-04
0.019109060987830162,0.9930706024169922,1.9750924110412598,0.7536860108375549,1e-04
0.01885616034269333,0.9945864081382751,1.4250316619873047,0.7788378000259399,3.1622774e-05
0.015282716602087021,0.9948029518127441,1.084069013595581,0.8083261251449585,3.1622774e-05
0.006776320282369852,0.9971849322319031,1.1219613552093506,0.8161318302154541,3.1622774e-05
0.004854412749409676,0.998700737953186,1.0704737901687622,0.8300086855888367,3.1622774e-05
0.010433216579258442,0.9969683885574341,0.857229471206665,0.8421509265899658,3.1622774e-05
0.004060202278196812,0.998917281627655,0.8910457491874695,0.8508239388465881,9.999999e-06
0.00326323788613081,0.998917281627655,0.8797357082366943,0.8421509265899658,9.999999e-06
0.0032238196581602097,0.999133825302124,0.9227420687675476,0.8464874029159546,9.999999e-06
0.002904333872720599,0.999133825302124,0.8651667833328247,0.8551604747772217,9.999999e-06
0.0034951993729919195,0.998700737953186,0.8895831108093262,0.8430182337760925,9.999999e-06
0.0028031752444803715,0.998917281627655,0.8876328468322754,0.8499566316604614,3.1622774e-06
0.002376365941017866,0.999350368976593,0.8961378335952759,0.8430182337760925,3.1622774e-06
0.002608286216855049,0.999133825302124,0.8930667042732239,0.8464874029159546,3.1622774e-06
0.002650056965649128,0.999133825302124,0.8982452154159546,0.8438855409622192,3.1622774e-06
0.0025222122203558683,0.999350368976593,0.8702883124351501,0.854293167591095,3.1622774e-06
