loss,accuracy,val_loss,val_accuracy,lr
0.6462855935096741,0.7741446495056152,1.1042687892913818,0.5767562985420227,1e-04
0.35905319452285767,0.8791684508323669,0.7977373003959656,0.7007805705070496,1e-04
0.21839775145053864,0.9261584877967834,0.8181424736976624,0.7727667093276978,1e-04
0.1382731944322586,0.9499783515930176,0.8403183817863464,0.8083261251449585,1e-04
0.11709234118461609,0.9584235548973083,1.1129521131515503,0.7484822273254395,1e-04
0.11386368423700333,0.9638371467590332,1.1511263847351074,0.7606244683265686,1e-04
0.08986657112836838,0.9688176512718201,1.4610612392425537,0.7736340165138245,1e-04
0.07884593307971954,0.9737981557846069,1.3711694478988647,0.7961838841438293,1e-04
0.12406119704246521,0.9616717100143433,1.5724977254867554,0.7944492697715759,1e-04
0.05393177643418312,0.9831095933914185,1.0723425149917603,0.8326106071472168,3.1622774e-05
0.03603900596499443,0.9900389909744263,1.1728636026382446,0.8282740712165833,3.1622774e-05
0.03132408484816551,0.9898224472999573,1.1893445253372192,0.8326106071472168,3.1622774e-05
0.026192784309387207,0.9906886219978333,1.1527395248413086,0.8282740712165833,3.1622774e-05
0.02577800117433071,0.9913382530212402,1.1270136833190918,0.8412836194038391,3.1622774e-05
0.017795057967305183,0.9945864081382751,1.0434377193450928,0.8352124691009521,3.1622774e-05
0.019511763006448746,0.9941533207893372,1.0778206586837769,0.8352124691009521,3.1622774e-05
0.014790723100304604,0.9954525828361511,0.9881536960601807,0.8456200957298279,3.1622774e-05
0.014701709151268005,0.9948029518127441,0.9370430707931519,0.8620988726615906,3.1622774e-05
0.013757694512605667,0.9954525828361511,1.032243013381958,0.848222017288208,3.1622774e-05
0.01594417728483677,0.9935036897659302,0.9979009628295898,0.8516912460327148,3.1622774e-05
0.011564829386770725,0.9956691265106201,0.9573611617088318,0.8430182337760925,3.1622774e-05
0.013775194995105267,0.9963187575340271,1.1568024158477783,0.8378143906593323,3.1622774e-05
0.012201635167002678,0.9956691265106201,1.1253362894058228,0.8412836194038391,3.1622774e-05
0.009355760179460049,0.9974014759063721,1.0742673873901367,0.848222017288208,9.999999e-06
0.00913945585489273,0.9974014759063721,1.1152069568634033,0.8464874029159546,9.999999e-06
0.0077986265532672405,0.9969683885574341,1.0517064332962036,0.8456200957298279,9.999999e-06
0.009543731808662415,0.9974014759063721,1.1155380010604858,0.8586296439170837,9.999999e-06
0.008054627105593681,0.9969683885574341,1.1143039464950562,0.8551604747772217,9.999999e-06
0.008225579746067524,0.9971849322319031,1.0157443284988403,0.8551604747772217,3.1622774e-06
0.006522048730403185,0.998484194278717,1.1179615259170532,0.8456200957298279,3.1622774e-06
0.007030108943581581,0.998267650604248,1.1072847843170166,0.8560277819633484,3.1622774e-06
0.005225874949246645,0.998267650604248,1.1329542398452759,0.8464874029159546,3.1622774e-06
0.007855749689042568,0.9974014759063721,1.1639349460601807,0.8464874029159546,3.1622774e-06
0.005176027305424213,0.998484194278717,1.1650601625442505,0.844752848148346,9.999999e-07
0.007708948105573654,0.9974014759063721,1.1483182907104492,0.8369470834732056,9.999999e-07
0.008348529227077961,0.9971849322319031,1.1066449880599976,0.8464874029159546,9.999999e-07
0.00798092782497406,0.9971849322319031,1.1140705347061157,0.854293167591095,9.999999e-07
0.004033329430967569,0.999133825302124,1.1918693780899048,0.8473547101020813,9.999999e-07
